NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458	REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458		67	-0.43858072	-1.1651436	0.20933165	0.93828994	1.0	2124	tags=31%, list=17%, signal=37%	
WATER-SOLUBLE VITAMIN METABOLIC PROCESS%GOBP%GO:0006767	WATER-SOLUBLE VITAMIN METABOLIC PROCESS%GOBP%GO:0006767		54	-0.45094764	-1.1645465	0.23409669	0.9397358	1.0	2590	tags=28%, list=20%, signal=35%	
REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976	REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976		24	-0.521232	-1.1642612	0.27731094	0.9396311	1.0	1928	tags=21%, list=15%, signal=24%	
PH REDUCTION%GOBP%GO:0045851	PH REDUCTION%GOBP%GO:0045851		34	-0.48364356	-1.1640183	0.25	0.93929124	1.0	1252	tags=18%, list=10%, signal=20%	
PEPTIDE HORMONE METABOLISM%REACTOME DATABASE ID RELEASE 75%2980736	PEPTIDE HORMONE METABOLISM%REACTOME DATABASE ID RELEASE 75%2980736		38	-0.48732015	-1.1638094	0.24623802	0.93880177	1.0	1108	tags=18%, list=9%, signal=20%	
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.6	TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.6		145	-0.40143177	-1.1637866	0.1645857	0.93742675	1.0	1644	tags=19%, list=13%, signal=22%	
REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903426	REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903426		38	-0.47462928	-1.163084	0.25565913	0.9393916	1.0	200	tags=13%, list=2%, signal=13%	
A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 75%1971475	A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 75%1971475		15	-0.5739008	-1.1626838	0.27565983	0.9398662	1.0	374	tags=20%, list=3%, signal=21%	
POSITIVE REGULATION OF CALCIUM-MEDIATED SIGNALING%GOBP%GO:0050850	POSITIVE REGULATION OF CALCIUM-MEDIATED SIGNALING%GOBP%GO:0050850		18	-0.54872066	-1.1619816	0.28932583	0.9417307	1.0	334	tags=11%, list=3%, signal=11%	
CENTROSOME CYCLE%GOBP%GO:0007098	CENTROSOME CYCLE%GOBP%GO:0007098		65	-0.44576892	-1.1618268	0.22137405	0.9410439	1.0	1823	tags=22%, list=14%, signal=25%	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013		18	-0.5370257	-1.1616626	0.27966103	0.9403595	1.0	943	tags=22%, list=7%, signal=24%	
FAT CELL DIFFERENTIATION%GOBP%GO:0045444	FAT CELL DIFFERENTIATION%GOBP%GO:0045444		42	-0.47306606	-1.1612939	0.24393532	0.94064957	1.0	3422	tags=33%, list=27%, signal=45%	
MITOCHONDRION DISASSEMBLY%GOBP%GO:0061726	MITOCHONDRION DISASSEMBLY%GOBP%GO:0061726		34	-0.48109552	-1.1609406	0.2672065	0.94093335	1.0	3021	tags=29%, list=24%, signal=38%	
BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY		18	-0.53468895	-1.1605527	0.29064748	0.94131786	1.0	941	tags=17%, list=7%, signal=18%	
IMATINIB AND CHRONIC MYELOID LEUKEMIA%WIKIPATHWAYS_20210210%WP3640%HOMO SAPIENS	IMATINIB AND CHRONIC MYELOID LEUKEMIA%WIKIPATHWAYS_20210210%WP3640%HOMO SAPIENS		15	-0.5668913	-1.1605163	0.27074236	0.9400154	1.0	943	tags=27%, list=7%, signal=29%	
HALLMARK_ADIPOGENESIS%MSIGDB_C2%HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS%MSIGDB_C2%HALLMARK_ADIPOGENESIS		122	-0.40754566	-1.1600357	0.17090069	0.9408879	1.0	2285	tags=25%, list=18%, signal=31%	
UNTITLED%PANTHER PATHWAY%P00019	UNTITLED%PANTHER PATHWAY%P00019		53	-0.44905165	-1.159456	0.22292994	0.9422252	1.0	1422	tags=17%, list=11%, signal=19%	
CARBOXYLIC ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1905039	CARBOXYLIC ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1905039		69	-0.4350847	-1.158556	0.22222222	0.9451218	1.0	1375	tags=14%, list=11%, signal=16%	
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 75%5620912	ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 75%5620912		86	-0.42743462	-1.1582078	0.18545455	0.9453291	1.0	3153	tags=34%, list=25%, signal=44%	
ANGIOPOIETIN LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20210210%WP3915%HOMO SAPIENS	ANGIOPOIETIN LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20210210%WP3915%HOMO SAPIENS		84	-0.42577904	-1.1580651	0.21886337	0.94459677	1.0	941	tags=13%, list=7%, signal=14%	
ORGANOPHOSPHATE ESTER TRANSPORT%GOBP%GO:0015748	ORGANOPHOSPHATE ESTER TRANSPORT%GOBP%GO:0015748		53	-0.45060188	-1.1561269	0.2244389	0.9525821	1.0	1263	tags=17%, list=10%, signal=19%	
REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505	REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505		133	-0.40600732	-1.1560271	0.18815331	0.9515912	1.0	1099	tags=16%, list=9%, signal=17%	
POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002705	POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002705		49	-0.45954454	-1.1558932	0.24059139	0.95079136	1.0	500	tags=12%, list=4%, signal=13%	
CENTRIOLE ASSEMBLY%GOBP%GO:0098534	CENTRIOLE ASSEMBLY%GOBP%GO:0098534		20	-0.52757	-1.1557854	0.28428572	0.94987017	1.0	3137	tags=45%, list=24%, signal=59%	
EPITHELIAL TO MESENCHYMAL TRANSITION IN COLORECTAL CANCER%WIKIPATHWAYS_20210210%WP4239%HOMO SAPIENS	EPITHELIAL TO MESENCHYMAL TRANSITION IN COLORECTAL CANCER%WIKIPATHWAYS_20210210%WP4239%HOMO SAPIENS		86	-0.4195034	-1.1556853	0.21525215	0.9488913	1.0	1246	tags=16%, list=10%, signal=18%	
RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0006898	RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0006898		97	-0.41387033	-1.1548203	0.22666667	0.95160186	1.0	1154	tags=13%, list=9%, signal=15%	
PROTEIN LOCALIZATION TO GOLGI APPARATUS%GOBP%GO:0034067	PROTEIN LOCALIZATION TO GOLGI APPARATUS%GOBP%GO:0034067		21	-0.535755	-1.1547666	0.30496454	0.95040137	1.0	3061	tags=38%, list=24%, signal=50%	
KERATAN SULFATE KERATIN METABOLISM%REACTOME%R-HSA-1638074.1	KERATAN SULFATE KERATIN METABOLISM%REACTOME%R-HSA-1638074.1		22	-0.51867646	-1.154539	0.29514825	0.95002335	1.0	1137	tags=18%, list=9%, signal=20%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654		176	-0.39103127	-1.15447	0.16611661	0.9488743	1.0	3286	tags=31%, list=26%, signal=41%	
EXERCISE-INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20210210%WP410%HOMO SAPIENS	EXERCISE-INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20210210%WP410%HOMO SAPIENS		25	-0.49931857	-1.1540657	0.25070822	0.94938785	1.0	1345	tags=20%, list=10%, signal=22%	
PID_INSULIN_GLUCOSE_PATHWAY%MSIGDB_C2%PID_INSULIN_GLUCOSE_PATHWAY	PID_INSULIN_GLUCOSE_PATHWAY%MSIGDB_C2%PID_INSULIN_GLUCOSE_PATHWAY		15	-0.5547471	-1.154048	0.27219796	0.9480429	1.0	408	tags=13%, list=3%, signal=14%	
SULFUR COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0044272	SULFUR COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0044272		109	-0.412162	-1.1536181	0.20443925	0.948635	1.0	2888	tags=33%, list=22%, signal=42%	
PLATELET HOMEOSTASIS%REACTOME%R-HSA-418346.2	PLATELET HOMEOSTASIS%REACTOME%R-HSA-418346.2		56	-0.45430508	-1.1530188	0.24561404	0.949996	1.0	1681	tags=23%, list=13%, signal=27%	
POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010907	POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010907		18	-0.55307806	-1.1513731	0.28757226	0.95636827	1.0	43	tags=11%, list=0%, signal=11%	
POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904358	POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904358		31	-0.48788452	-1.1511256	0.26104417	0.95609504	1.0	2198	tags=26%, list=17%, signal=31%	
REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060998	REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060998		36	-0.47861317	-1.1510305	0.26739427	0.9551256	1.0	2704	tags=39%, list=21%, signal=49%	
NEGATIVE REGULATION OF GENE EXPRESSION, EPIGENETIC%GOBP%GO:0045814	NEGATIVE REGULATION OF GENE EXPRESSION, EPIGENETIC%GOBP%GO:0045814		46	-0.44684866	-1.1509821	0.26762402	0.953931	1.0	1862	tags=20%, list=14%, signal=23%	
NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496	NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496		65	-0.44049507	-1.1498169	0.25718015	0.9582075	1.0	819	tags=12%, list=6%, signal=13%	
ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS	ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS		66	-0.43541077	-1.1492351	0.22681704	0.9594911	1.0	1021	tags=15%, list=8%, signal=16%	
REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670	REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670		17	-0.55071676	-1.1487997	0.28445747	0.960133	1.0	2661	tags=41%, list=21%, signal=52%	
IFN-GAMMA%IOB%IFN-GAMMA	IFN-GAMMA%IOB%IFN-GAMMA		25	-0.50449604	-1.1487105	0.29046243	0.9591444	1.0	1747	tags=28%, list=14%, signal=32%	
PYRIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0019362	PYRIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0019362		65	-0.44049507	-1.1483245	0.24203822	0.9596249	1.0	819	tags=12%, list=6%, signal=13%	
IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037	IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037		26	-0.50628424	-1.1477289	0.2738255	0.96105057	1.0	1615	tags=27%, list=13%, signal=31%	
THYROTROPIN-RELEASING HORMONE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04394	THYROTROPIN-RELEASING HORMONE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04394		43	-0.46663705	-1.147522	0.23655914	0.9605908	1.0	1422	tags=16%, list=11%, signal=18%	
NEGATIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120033	NEGATIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120033		20	-0.5203274	-1.147456	0.28101644	0.9594561	1.0	1047	tags=20%, list=8%, signal=22%	
REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033143	REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033143		59	-0.44017717	-1.1470926	0.24673629	0.95978963	1.0	3084	tags=32%, list=24%, signal=42%	
AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422	AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422		34	-0.48109552	-1.1468636	0.29261744	0.95946276	1.0	3021	tags=29%, list=24%, signal=38%	
TRANSLATION INHIBITORS IN CHRONICALLY ACTIVATED PDGFRA CELLS%WIKIPATHWAYS_20210210%WP4566%HOMO SAPIENS	TRANSLATION INHIBITORS IN CHRONICALLY ACTIVATED PDGFRA CELLS%WIKIPATHWAYS_20210210%WP4566%HOMO SAPIENS		32	-0.48500362	-1.1461343	0.2739726	0.96144706	1.0	1262	tags=22%, list=10%, signal=24%	
NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20210210%WP4396%HOMO SAPIENS	NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20210210%WP4396%HOMO SAPIENS		112	-0.40799335	-1.1461155	0.20525059	0.9601189	1.0	2013	tags=27%, list=16%, signal=31%	
PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP3942%HOMO SAPIENS	PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP3942%HOMO SAPIENS		27	-0.49334183	-1.1459506	0.3030303	0.95946556	1.0	981	tags=15%, list=8%, signal=16%	
CHROMOSOME CONDENSATION%GOBP%GO:0030261	CHROMOSOME CONDENSATION%GOBP%GO:0030261		26	-0.5016488	-1.1453578	0.26573426	0.96091914	1.0	2258	tags=23%, list=18%, signal=28%	
REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1902275	REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1902275		117	-0.4026666	-1.1452321	0.19738406	0.9600833	1.0	2748	tags=21%, list=21%, signal=26%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		43	-0.46276072	-1.145147	0.25832224	0.9590678	1.0	2714	tags=30%, list=21%, signal=38%	
VITAMIN TRANSPORT%GOBP%GO:0051180	VITAMIN TRANSPORT%GOBP%GO:0051180		19	-0.52533233	-1.1440709	0.27801418	0.9627902	1.0	1375	tags=26%, list=11%, signal=29%	
REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051438	REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051438		39	-0.4683802	-1.1440165	0.28167117	0.9616619	1.0	2609	tags=28%, list=20%, signal=35%	
HISTONE METHYLATION%GOBP%GO:0016571	HISTONE METHYLATION%GOBP%GO:0016571		53	-0.44686928	-1.1429492	0.25982255	0.96542674	1.0	3989	tags=38%, list=31%, signal=54%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995		33	-0.48030975	-1.142793	0.27994618	0.9647361	1.0	841	tags=18%, list=7%, signal=19%	
DISEASES OF METABOLISM%REACTOME%R-HSA-5668914.3	DISEASES OF METABOLISM%REACTOME%R-HSA-5668914.3		149	-0.39188448	-1.1423906	0.21046644	0.9652452	1.0	2255	tags=20%, list=18%, signal=24%	
CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738	CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738		67	-0.42824894	-1.1417257	0.25031134	0.96698403	1.0	2207	tags=31%, list=17%, signal=38%	
MUSCARINIC ACETYLCHOLINE RECEPTOR 1 AND 3 SIGNALING PATHWAY%PANTHER PATHWAY%P00042	MUSCARINIC ACETYLCHOLINE RECEPTOR 1 AND 3 SIGNALING PATHWAY%PANTHER PATHWAY%P00042		38	-0.4694747	-1.1405474	0.27393618	0.9712343	1.0	1079	tags=13%, list=8%, signal=14%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		37	-0.46436825	-1.1405432	0.27211797	0.9698396	1.0	1160	tags=22%, list=9%, signal=24%	
CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0016051	CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0016051		71	-0.42817605	-1.1404458	0.24875621	0.9688607	1.0	2083	tags=20%, list=16%, signal=23%	
CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161	CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161		16	-0.5503326	-1.1390107	0.32952926	0.97415876	1.0	2093	tags=31%, list=16%, signal=37%	
DNA METHYLATION%GOBP%GO:0006306	DNA METHYLATION%GOBP%GO:0006306		25	-0.514287	-1.1388596	0.2971831	0.9734612	1.0	861	tags=12%, list=7%, signal=13%	
MRNA SPLICE SITE SELECTION%GOBP%GO:0006376	MRNA SPLICE SITE SELECTION%GOBP%GO:0006376		28	-0.49446094	-1.1382067	0.28551725	0.9752704	1.0	3839	tags=32%, list=30%, signal=46%	
RETT SYNDROME CAUSING GENES%WIKIPATHWAYS_20210210%WP4312%HOMO SAPIENS	RETT SYNDROME CAUSING GENES%WIKIPATHWAYS_20210210%WP4312%HOMO SAPIENS		33	-0.47837895	-1.1380553	0.29614326	0.9745612	1.0	2248	tags=24%, list=17%, signal=29%	
HALLMARK_PEROXISOME%MSIGDB_C2%HALLMARK_PEROXISOME	HALLMARK_PEROXISOME%MSIGDB_C2%HALLMARK_PEROXISOME		63	-0.4367279	-1.1379088	0.25313282	0.9738609	1.0	981	tags=16%, list=8%, signal=17%	
IL8- AND CXCR1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR1-MEDIATED SIGNALING EVENTS	IL8- AND CXCR1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR1-MEDIATED SIGNALING EVENTS		16	-0.54782736	-1.1378784	0.3085554	0.9726041	1.0	1734	tags=25%, list=13%, signal=29%	
LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 75%9024446	LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 75%9024446		35	-0.4793409	-1.1365334	0.28281462	0.9775828	1.0	1263	tags=17%, list=10%, signal=19%	
DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.1	DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.1		93	-0.41661653	-1.1358901	0.24366707	0.97930217	1.0	1397	tags=14%, list=11%, signal=16%	
SPHINGOLIPID DE NOVO BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%1660661	SPHINGOLIPID DE NOVO BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%1660661		30	-0.4769933	-1.1356663	0.28552097	0.9789697	1.0	2048	tags=27%, list=16%, signal=32%	
DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV%WIKIPATHWAYS_20210210%WP4875%HOMO SAPIENS	DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV%WIKIPATHWAYS_20210210%WP4875%HOMO SAPIENS		17	-0.5379814	-1.1356307	0.32957748	0.97776556	1.0	2669	tags=41%, list=21%, signal=52%	
MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046	MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046		70	-0.42775664	-1.135366	0.26342073	0.9776372	1.0	3201	tags=24%, list=25%, signal=32%	
APOPTOTIC NUCLEAR CHANGES%GOBP%GO:0030262	APOPTOTIC NUCLEAR CHANGES%GOBP%GO:0030262		18	-0.5201663	-1.1351043	0.3138686	0.97742355	1.0	354	tags=11%, list=3%, signal=11%	
BONE MORPHOGENESIS%GOBP%GO:0060349	BONE MORPHOGENESIS%GOBP%GO:0060349		20	-0.5235008	-1.1350336	0.31412104	0.97638506	1.0	2239	tags=30%, list=17%, signal=36%	
REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724	REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724		15	-0.5464333	-1.1349676	0.30955777	0.9753006	1.0	472	tags=20%, list=4%, signal=21%	
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292		74	-0.42535776	-1.1349089	0.24938272	0.9742237	1.0	1372	tags=16%, list=11%, signal=18%	
REGULATION OF HEART CONTRACTION%GOBP%GO:0008016	REGULATION OF HEART CONTRACTION%GOBP%GO:0008016		101	-0.4089989	-1.1347401	0.23444976	0.9736294	1.0	1689	tags=21%, list=13%, signal=24%	
INSULIN PROCESSING%REACTOME%R-HSA-264876.2	INSULIN PROCESSING%REACTOME%R-HSA-264876.2		20	-0.5221382	-1.1345752	0.28711486	0.9730466	1.0	1108	tags=15%, list=9%, signal=16%	
DAG AND IP3 SIGNALING%REACTOME%R-HSA-1489509.2	DAG AND IP3 SIGNALING%REACTOME%R-HSA-1489509.2		31	-0.48280227	-1.1344119	0.29986614	0.9724481	1.0	500	tags=13%, list=4%, signal=13%	
POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060999	POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060999		17	-0.52857596	-1.1341	0.3353028	0.97255576	1.0	2704	tags=47%, list=21%, signal=60%	
CELLULAR RESPONSE TO RETINOIC ACID%GOBP%GO:0071300	CELLULAR RESPONSE TO RETINOIC ACID%GOBP%GO:0071300		23	-0.5011789	-1.133852	0.29831934	0.97232115	1.0	3101	tags=48%, list=24%, signal=63%	
RIBONUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0009119	RIBONUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0009119		41	-0.46076488	-1.1337465	0.28286853	0.97144204	1.0	1794	tags=22%, list=14%, signal=25%	
CARDIAC MUSCLE CONTRACTION%GOBP%GO:0060048	CARDIAC MUSCLE CONTRACTION%GOBP%GO:0060048		33	-0.47848374	-1.1336424	0.29023746	0.9705844	1.0	561	tags=18%, list=4%, signal=19%	
POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923	POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923		15	-0.5507667	-1.1333663	0.31303117	0.9705252	1.0	200	tags=20%, list=2%, signal=20%	
PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY	PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY		33	-0.47845396	-1.1333159	0.2890933	0.969414	1.0	941	tags=12%, list=7%, signal=13%	
RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028	RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028		16	-0.5524448	-1.1331275	0.3227207	0.96893275	1.0	2227	tags=38%, list=17%, signal=45%	
THYROID HORMONES PRODUCTION AND THEIR PERIPHERAL DOWNSTREAM SIGNALLING EFFECTS%WIKIPATHWAYS_20210210%WP4746%HOMO SAPIENS	THYROID HORMONES PRODUCTION AND THEIR PERIPHERAL DOWNSTREAM SIGNALLING EFFECTS%WIKIPATHWAYS_20210210%WP4746%HOMO SAPIENS		53	-0.43748197	-1.1330547	0.27594936	0.9678979	1.0	1701	tags=23%, list=13%, signal=26%	
ACTIVATED TAK1 MEDIATES P38 MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 75%450302	ACTIVATED TAK1 MEDIATES P38 MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 75%450302		16	-0.54597074	-1.1322016	0.3179792	0.9705335	1.0	1491	tags=19%, list=12%, signal=21%	
ZINC HOMEOSTASIS%WIKIPATHWAYS_20210210%WP3529%HOMO SAPIENS	ZINC HOMEOSTASIS%WIKIPATHWAYS_20210210%WP3529%HOMO SAPIENS		20	-0.51461625	-1.1312276	0.3106796	0.97361493	1.0	284	tags=10%, list=2%, signal=10%	
NRF2 PATHWAY%WIKIPATHWAYS_20210210%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20210210%WP2884%HOMO SAPIENS		61	-0.43373233	-1.1311449	0.27073172	0.97266066	1.0	391	tags=11%, list=3%, signal=12%	
COENZYME BIOSYNTHETIC PROCESS%GOBP%GO:0009108	COENZYME BIOSYNTHETIC PROCESS%GOBP%GO:0009108		107	-0.40034622	-1.1310372	0.23294118	0.9718115	1.0	3209	tags=35%, list=25%, signal=46%	
PYRIMIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072528	PYRIMIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072528		22	-0.50954384	-1.130863	0.3118881	0.9713267	1.0	517	tags=9%, list=4%, signal=9%	
PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022	PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022		44	-0.45407563	-1.1298857	0.29193342	0.9746312	1.0	4753	tags=52%, list=37%, signal=83%	
POSITIVE REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010922	POSITIVE REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010922		16	-0.5394053	-1.1298487	0.32946298	0.9734616	1.0	1792	tags=25%, list=14%, signal=29%	
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210	REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210		43	-0.45857275	-1.1294986	0.29815304	0.9738237	1.0	2198	tags=23%, list=17%, signal=28%	
B CELL ACTIVATION%PANTHER PATHWAY%P00010	B CELL ACTIVATION%PANTHER PATHWAY%P00010		39	-0.46366018	-1.1293241	0.28590426	0.97326434	1.0	1246	tags=21%, list=10%, signal=23%	
ANATOMICAL STRUCTURE HOMEOSTASIS%GOBP%GO:0060249	ANATOMICAL STRUCTURE HOMEOSTASIS%GOBP%GO:0060249		146	-0.39319605	-1.1292404	0.24459614	0.97233504	1.0	2185	tags=19%, list=17%, signal=23%	
CALCIUM ION TRANSPORT%GOBP%GO:0006816	CALCIUM ION TRANSPORT%GOBP%GO:0006816		92	-0.41338733	-1.1292386	0.25853658	0.97100973	1.0	2239	tags=26%, list=17%, signal=31%	
CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0044262	CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0044262		81	-0.41628227	-1.128927	0.24502487	0.97110707	1.0	1387	tags=17%, list=11%, signal=19%	
