NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION%GOBP%GO:0030835	NEGATIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION%GOBP%GO:0030835		17	0.5503295	1.3460358	0.116838485	0.29982412	1.0	1296	tags=35%, list=10%, signal=39%	
REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271	REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271		127	0.39436707	1.3459852	0.03521127	0.29945946	1.0	1047	tags=20%, list=8%, signal=21%	
REGULATION OF ACTIN FILAMENT LENGTH%GOBP%GO:0030832	REGULATION OF ACTIN FILAMENT LENGTH%GOBP%GO:0030832		101	0.4113388	1.3455956	0.02631579	0.29969713	1.0	1047	tags=22%, list=8%, signal=24%	
POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708	POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708		82	0.41160464	1.3454976	0.02	0.2994383	1.0	921	tags=20%, list=7%, signal=21%	
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0002433	IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0002433		50	0.45442227	1.3453729	0.048780486	0.2992041	1.0	1124	tags=24%, list=9%, signal=26%	
REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902105	REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902105		99	0.4031398	1.3450153	0.032051284	0.29930848	1.0	1116	tags=18%, list=9%, signal=20%	
REGULATION OF NUCLEAR SMAD2 3 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR SMAD2 3 SIGNALING	REGULATION OF NUCLEAR SMAD2 3 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR SMAD2 3 SIGNALING		60	0.43405864	1.3439318	0.01826484	0.3006772	1.0	825	tags=20%, list=6%, signal=21%	
REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE%GOBP%GO:0070884	REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE%GOBP%GO:0070884		18	0.5619038	1.3436999	0.125	0.30061132	1.0	1340	tags=28%, list=10%, signal=31%	
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563	P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563		58	0.4358745	1.3428891	0.06944445	0.30145156	1.0	2335	tags=40%, list=18%, signal=48%	
REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469	REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469		73	0.42627656	1.3424493	0.035	0.30172318	1.0	1380	tags=26%, list=11%, signal=29%	
LEUKOCYTE HOMEOSTASIS%GOBP%GO:0001776	LEUKOCYTE HOMEOSTASIS%GOBP%GO:0001776		19	0.5501614	1.3423615	0.123636365	0.30141065	1.0	690	tags=26%, list=5%, signal=28%	
RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.4	RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.4		186	0.3686848	1.3418344	0.0	0.30195257	1.0	1537	tags=24%, list=12%, signal=26%	
TCF DEPENDENT SIGNALING IN RESPONSE TO WNT%REACTOME%R-HSA-201681.1	TCF DEPENDENT SIGNALING IN RESPONSE TO WNT%REACTOME%R-HSA-201681.1		142	0.38716123	1.3413001	0.016129032	0.30240908	1.0	1411	tags=22%, list=11%, signal=24%	
POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051897	POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051897		88	0.41399345	1.341012	0.025906736	0.30246434	1.0	508	tags=16%, list=4%, signal=16%	
REGULATION OF TUBE SIZE%GOBP%GO:0035150	REGULATION OF TUBE SIZE%GOBP%GO:0035150		35	0.48990336	1.3406554	0.05882353	0.3026485	1.0	912	tags=34%, list=7%, signal=37%	
CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346	CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346		61	0.4363308	1.3404816	0.040723983	0.30251846	1.0	986	tags=20%, list=8%, signal=21%	
HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK		52	0.44008458	1.339139	0.06113537	0.30416614	1.0	1855	tags=44%, list=14%, signal=51%	
HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDB_C2%HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDB_C2%HALLMARK_ESTROGEN_RESPONSE_EARLY		117	0.3957646	1.3389603	0.027210884	0.30403584	1.0	1092	tags=20%, list=8%, signal=21%	
CANONICAL  AND NON-CANONICAL NOTCH SIGNALING%WIKIPATHWAYS_20210210%WP3845%HOMO SAPIENS	CANONICAL  AND NON-CANONICAL NOTCH SIGNALING%WIKIPATHWAYS_20210210%WP3845%HOMO SAPIENS		15	0.5803733	1.3381197	0.12654321	0.30502594	1.0	827	tags=20%, list=6%, signal=21%	
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY		26	0.5299139	1.337349	0.10921501	0.30582917	1.0	751	tags=23%, list=6%, signal=24%	
PLATELET DEGRANULATION%GOBP%GO:0002576	PLATELET DEGRANULATION%GOBP%GO:0002576		77	0.42189413	1.3367254	0.023391813	0.30651313	1.0	891	tags=27%, list=7%, signal=29%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377		44	0.45375687	1.3366874	0.06324111	0.3061212	1.0	1548	tags=23%, list=12%, signal=26%	
REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129	REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129		46	0.4544372	1.3362511	0.067729086	0.30645105	1.0	1340	tags=28%, list=10%, signal=31%	
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME DATABASE ID RELEASE 75%114452	ACTIVATION OF BH3-ONLY PROTEINS%REACTOME DATABASE ID RELEASE 75%114452		23	0.52329725	1.3361963	0.11188811	0.30609307	1.0	1336	tags=30%, list=10%, signal=34%	
INTERMEDIATE FILAMENT CYTOSKELETON ORGANIZATION%GOBP%GO:0045104	INTERMEDIATE FILAMENT CYTOSKELETON ORGANIZATION%GOBP%GO:0045104		19	0.53628975	1.3358947	0.12820514	0.3061441	1.0	467	tags=26%, list=4%, signal=27%	
HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN		95	0.40537858	1.3358586	0.040697675	0.30575204	1.0	853	tags=20%, list=7%, signal=21%	
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111	NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111		26	0.50965756	1.335373	0.12982456	0.3062251	1.0	608	tags=19%, list=5%, signal=20%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590		64	0.42822567	1.3347653	0.036649216	0.30673516	1.0	1411	tags=23%, list=11%, signal=26%	
RNA 5'-END PROCESSING%GOBP%GO:0000966	RNA 5'-END PROCESSING%GOBP%GO:0000966		18	0.5602895	1.3345253	0.13289036	0.30665886	1.0	1052	tags=22%, list=8%, signal=24%	
POSITIVE REGULATION OF ION TRANSPORT%GOBP%GO:0043270	POSITIVE REGULATION OF ION TRANSPORT%GOBP%GO:0043270		108	0.40146396	1.3345091	0.05357143	0.3062539	1.0	894	tags=19%, list=7%, signal=21%	
ANION HOMEOSTASIS%GOBP%GO:0055081	ANION HOMEOSTASIS%GOBP%GO:0055081		24	0.50394213	1.3336205	0.11764706	0.307304	1.0	1392	tags=33%, list=11%, signal=37%	
NEGATIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010951	NEGATIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010951		68	0.41942462	1.3328071	0.03	0.3082132	1.0	893	tags=21%, list=7%, signal=22%	
OXYGEN-DEPENDENT PROLINE HYDROXYLATION OF HYPOXIA-INDUCIBLE FACTOR ALPHA%REACTOME%R-HSA-1234176.2	OXYGEN-DEPENDENT PROLINE HYDROXYLATION OF HYPOXIA-INDUCIBLE FACTOR ALPHA%REACTOME%R-HSA-1234176.2		58	0.43492088	1.3317	0.087804876	0.3097666	1.0	2050	tags=40%, list=16%, signal=47%	
TARGET OF RAPAMYCIN (TOR) SIGNALING%WIKIPATHWAYS_20210210%WP1471%HOMO SAPIENS	TARGET OF RAPAMYCIN (TOR) SIGNALING%WIKIPATHWAYS_20210210%WP1471%HOMO SAPIENS		29	0.49696362	1.331565	0.07911392	0.30957535	1.0	1392	tags=24%, list=11%, signal=27%	
POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745	POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745		22	0.5406371	1.3310513	0.10526316	0.30994502	1.0	746	tags=27%, list=6%, signal=29%	
CHOLESTEROL TRANSPORT%GOBP%GO:0030301	CHOLESTEROL TRANSPORT%GOBP%GO:0030301		30	0.48983046	1.3302633	0.096525095	0.31081453	1.0	1000	tags=30%, list=8%, signal=32%	
RESPIRATORY SYSTEM DEVELOPMENT%GOBP%GO:0060541	RESPIRATORY SYSTEM DEVELOPMENT%GOBP%GO:0060541		42	0.45842448	1.32987	0.076045625	0.31105307	1.0	396	tags=14%, list=3%, signal=15%	
REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652	REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652		36	0.4661758	1.3297654	0.1003861	0.31073305	1.0	1116	tags=31%, list=9%, signal=33%	
INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.3	INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.3		51	0.44303125	1.3294494	0.1	0.3107838	1.0	1930	tags=29%, list=15%, signal=34%	
NEGATIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030837	NEGATIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030837		30	0.49089515	1.3293072	0.10507246	0.31057557	1.0	1541	tags=40%, list=12%, signal=45%	
UNTITLED%PANTHER PATHWAY%P05916	UNTITLED%PANTHER PATHWAY%P05916		27	0.500158	1.3292314	0.114503816	0.31029567	1.0	2785	tags=48%, list=22%, signal=61%	
WNT SIGNALING PATHWAY, PLANAR CELL POLARITY PATHWAY%GOBP%GO:0060071	WNT SIGNALING PATHWAY, PLANAR CELL POLARITY PATHWAY%GOBP%GO:0060071		75	0.41569573	1.3289436	0.033492822	0.31036907	1.0	1411	tags=29%, list=11%, signal=33%	
NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035	NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035		42	0.4667539	1.3288165	0.076	0.3101469	1.0	414	tags=21%, list=3%, signal=22%	
MATURATION OF SPIKE PROTEIN%REACTOME%R-HSA-9694548.1	MATURATION OF SPIKE PROTEIN%REACTOME%R-HSA-9694548.1		28	0.5026901	1.3272542	0.10861423	0.3124673	1.0	351	tags=7%, list=3%, signal=7%	
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431	FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431		51	0.4525938	1.3255548	0.076576576	0.31499448	1.0	1124	tags=24%, list=9%, signal=26%	
REGULATION OF DNA BINDING%GOBP%GO:0051101	REGULATION OF DNA BINDING%GOBP%GO:0051101		61	0.41660607	1.325245	0.033980582	0.31512982	1.0	380	tags=11%, list=3%, signal=12%	
EPIDERMIS DEVELOPMENT%GOBP%GO:0008544	EPIDERMIS DEVELOPMENT%GOBP%GO:0008544		73	0.41660544	1.3239907	0.07734807	0.31695262	1.0	1143	tags=27%, list=9%, signal=30%	
G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%R-HSA-392451.3	G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%R-HSA-392451.3		17	0.54456925	1.3229799	0.14642857	0.31817567	1.0	1787	tags=35%, list=14%, signal=41%	
REGULATION OF VASCULAR SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	REGULATION OF VASCULAR SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705		25	0.50276214	1.3228776	0.12195122	0.3179551	1.0	579	tags=20%, list=5%, signal=21%	
TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450513.2	TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450513.2		16	0.5501795	1.3226011	0.10763889	0.31797364	1.0	1901	tags=38%, list=15%, signal=44%	
PLATELET ACTIVATION, SIGNALING AND AGGREGATION%REACTOME DATABASE ID RELEASE 75%76002	PLATELET ACTIVATION, SIGNALING AND AGGREGATION%REACTOME DATABASE ID RELEASE 75%76002		165	0.37375912	1.3224304	0.0	0.31786978	1.0	1340	tags=26%, list=10%, signal=29%	
REGULATION OF CELLULAR COMPONENT SIZE%GOBP%GO:0032535	REGULATION OF CELLULAR COMPONENT SIZE%GOBP%GO:0032535		186	0.3609519	1.3213384	0.010752688	0.3194299	1.0	763	tags=18%, list=6%, signal=19%	
HALLMARK_KRAS_SIGNALING_UP%MSIGDB_C2%HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP%MSIGDB_C2%HALLMARK_KRAS_SIGNALING_UP		90	0.4000576	1.3207396	0.03409091	0.32000497	1.0	1363	tags=30%, list=11%, signal=33%	
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY		31	0.48223853	1.3206693	0.10687023	0.31968993	1.0	1855	tags=45%, list=14%, signal=53%	
GASTRIN SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4659%HOMO SAPIENS	GASTRIN SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4659%HOMO SAPIENS		83	0.40449804	1.320126	0.04639175	0.32013607	1.0	1143	tags=22%, list=9%, signal=24%	
NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 75%8863678	NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 75%8863678		18	0.5648553	1.3198246	0.14233577	0.32021445	1.0	287	tags=11%, list=2%, signal=11%	
MESENCHYME DEVELOPMENT%GOBP%GO:0060485	MESENCHYME DEVELOPMENT%GOBP%GO:0060485		97	0.38805765	1.3189952	0.05	0.3212132	1.0	1491	tags=31%, list=12%, signal=35%	
ENDOTHELIAL CELL DEVELOPMENT%GOBP%GO:0001885	ENDOTHELIAL CELL DEVELOPMENT%GOBP%GO:0001885		26	0.5033935	1.318078	0.09486166	0.32234937	1.0	692	tags=27%, list=5%, signal=28%	
HEDGEHOG 'ON' STATE%REACTOME DATABASE ID RELEASE 75%5632684	HEDGEHOG 'ON' STATE%REACTOME DATABASE ID RELEASE 75%5632684		72	0.41157836	1.3180774	0.036082473	0.32190958	1.0	2050	tags=29%, list=16%, signal=35%	
AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667	AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667		81	0.40346766	1.3179818	0.06989247	0.32165456	1.0	584	tags=20%, list=5%, signal=21%	
REGULATION OF ESTABLISHMENT OF PLANAR POLARITY%GOBP%GO:0090175	REGULATION OF ESTABLISHMENT OF PLANAR POLARITY%GOBP%GO:0090175		82	0.4044862	1.3171977	0.05	0.32261696	1.0	1411	tags=30%, list=11%, signal=34%	
SIGNALING BY TGFB FAMILY MEMBERS%REACTOME%R-HSA-9006936.5	SIGNALING BY TGFB FAMILY MEMBERS%REACTOME%R-HSA-9006936.5		85	0.40144047	1.3170857	0.034285713	0.32234234	1.0	724	tags=13%, list=6%, signal=14%	
TYROBP CAUSAL NETWORK%WIKIPATHWAYS_20210210%WP3945%HOMO SAPIENS	TYROBP CAUSAL NETWORK%WIKIPATHWAYS_20210210%WP3945%HOMO SAPIENS		20	0.53608036	1.3161117	0.11643836	0.32369113	1.0	298	tags=20%, list=2%, signal=20%	
REGULATION OF FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0040036	REGULATION OF FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0040036		15	0.55329	1.3160496	0.13664596	0.32338086	1.0	1696	tags=53%, list=13%, signal=61%	
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944	REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944		62	0.42065328	1.3155398	0.077586204	0.32382935	1.0	1363	tags=26%, list=11%, signal=29%	
CELL CHEMOTAXIS%GOBP%GO:0060326	CELL CHEMOTAXIS%GOBP%GO:0060326		69	0.42373973	1.3154893	0.062176164	0.3234872	1.0	1319	tags=25%, list=10%, signal=27%	
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090287	REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090287		156	0.37549618	1.3114879	0.008928572	0.3299992	1.0	1077	tags=21%, list=8%, signal=22%	
STEROL REGULATORY ELEMENT-BINDING PROTEINS (SREBP) SIGNALLING%WIKIPATHWAYS_20210210%WP1982%HOMO SAPIENS	STEROL REGULATORY ELEMENT-BINDING PROTEINS (SREBP) SIGNALLING%WIKIPATHWAYS_20210210%WP1982%HOMO SAPIENS		43	0.44343525	1.3113155	0.07936508	0.32986066	1.0	1763	tags=30%, list=14%, signal=35%	
ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY	ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY		16	0.56236327	1.3112494	0.14696486	0.32952547	1.0	2877	tags=50%, list=22%, signal=64%	
GLIOGENESIS%GOBP%GO:0042063	GLIOGENESIS%GOBP%GO:0042063		66	0.41852936	1.3112086	0.06532663	0.32912788	1.0	1571	tags=24%, list=12%, signal=27%	
SIGNALING BY MET%REACTOME%R-HSA-6806834.2	SIGNALING BY MET%REACTOME%R-HSA-6806834.2		56	0.4364498	1.3112011	0.049327355	0.32869935	1.0	953	tags=25%, list=7%, signal=27%	
STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541	STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541		51	0.4412781	1.310232	0.07174888	0.32991317	1.0	2232	tags=39%, list=17%, signal=47%	
REGULATION OF EPIDERMAL GROWTH FACTOR-ACTIVATED RECEPTOR ACTIVITY%GOBP%GO:0007176	REGULATION OF EPIDERMAL GROWTH FACTOR-ACTIVATED RECEPTOR ACTIVITY%GOBP%GO:0007176		19	0.53753996	1.3096476	0.13120568	0.33043724	1.0	1291	tags=26%, list=10%, signal=29%	
REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901016	REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901016		26	0.50452185	1.3088019	0.14642857	0.33151874	1.0	691	tags=27%, list=5%, signal=28%	
NEGATIVE REGULATION OF HYDROLASE ACTIVITY%GOBP%GO:0051346	NEGATIVE REGULATION OF HYDROLASE ACTIVITY%GOBP%GO:0051346		169	0.36618143	1.3082036	0.00952381	0.33223897	1.0	934	tags=18%, list=7%, signal=19%	
REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670	REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670		61	0.42213124	1.3078002	0.067708336	0.3325067	1.0	1363	tags=26%, list=11%, signal=29%	
PID_IL4_2PATHWAY%MSIGDB_C2%PID_IL4_2PATHWAY	PID_IL4_2PATHWAY%MSIGDB_C2%PID_IL4_2PATHWAY		31	0.4757805	1.3050305	0.121212125	0.33677077	1.0	1756	tags=29%, list=14%, signal=34%	
REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637	REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637		23	0.5158872	1.3033564	0.14285715	0.33935812	1.0	1651	tags=35%, list=13%, signal=40%	
ARYL HYDROCARBON RECEPTOR NETPATH%WIKIPATHWAYS_20210210%WP2586%HOMO SAPIENS	ARYL HYDROCARBON RECEPTOR NETPATH%WIKIPATHWAYS_20210210%WP2586%HOMO SAPIENS		27	0.49364924	1.3032573	0.109540634	0.3391387	1.0	1104	tags=26%, list=9%, signal=28%	
REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070663	REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070663		72	0.4065923	1.3032038	0.067307696	0.3387697	1.0	1363	tags=25%, list=11%, signal=28%	
REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043244	REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043244		67	0.4183408	1.3025062	0.0880829	0.33953092	1.0	1073	tags=21%, list=8%, signal=23%	
PID_LIS1_PATHWAY%MSIGDB_C2%PID_LIS1_PATHWAY	PID_LIS1_PATHWAY%MSIGDB_C2%PID_LIS1_PATHWAY		19	0.5311088	1.3023959	0.13725491	0.3392659	1.0	1122	tags=26%, list=9%, signal=29%	
NEPHROTIC SYNDROME%WIKIPATHWAYS_20210210%WP4758%HOMO SAPIENS	NEPHROTIC SYNDROME%WIKIPATHWAYS_20210210%WP4758%HOMO SAPIENS		23	0.5362272	1.3017544	0.12857144	0.34003517	1.0	1946	tags=43%, list=15%, signal=51%	
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466	NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466		74	0.40171456	1.3013201	0.07653061	0.3403435	1.0	893	tags=19%, list=7%, signal=20%	
REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791	REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791		117	0.37743843	1.3011757	0.019736841	0.34011704	1.0	1035	tags=19%, list=8%, signal=20%	
CHROMOSOMAL AND MICROSATELLITE INSTABILITY IN COLORECTAL CANCER %WIKIPATHWAYS_20210210%WP4216%HOMO SAPIENS	CHROMOSOMAL AND MICROSATELLITE INSTABILITY IN COLORECTAL CANCER %WIKIPATHWAYS_20210210%WP4216%HOMO SAPIENS		54	0.43053183	1.3009276	0.08144797	0.34014225	1.0	1441	tags=24%, list=11%, signal=27%	
FGFR1 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839124.2	FGFR1 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839124.2		19	0.53956413	1.3008085	0.14950167	0.33991116	1.0	1575	tags=32%, list=12%, signal=36%	
MYOFIBRIL ASSEMBLY%GOBP%GO:0030239	MYOFIBRIL ASSEMBLY%GOBP%GO:0030239		29	0.48426244	1.3005862	0.125	0.3399129	1.0	342	tags=21%, list=3%, signal=21%	
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665	POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665		48	0.43058306	1.299302	0.083333336	0.34175113	1.0	751	tags=19%, list=6%, signal=20%	
BIOCARTA_AGR_PATHWAY%MSIGDB_C2%BIOCARTA_AGR_PATHWAY	BIOCARTA_AGR_PATHWAY%MSIGDB_C2%BIOCARTA_AGR_PATHWAY		20	0.535823	1.2990488	0.14840989	0.3417383	1.0	1137	tags=30%, list=9%, signal=33%	
CHOLESTEROL METABOLISM (INCLUDES BOTH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS)%WIKIPATHWAYS_20210210%WP4718%HOMO SAPIENS	CHOLESTEROL METABOLISM (INCLUDES BOTH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS)%WIKIPATHWAYS_20210210%WP4718%HOMO SAPIENS		29	0.4852237	1.2987214	0.09803922	0.341904	1.0	935	tags=34%, list=7%, signal=37%	
NOTCH SIGNALING PATHWAY NETPATH%WIKIPATHWAYS_20210210%WP61%HOMO SAPIENS	NOTCH SIGNALING PATHWAY NETPATH%WIKIPATHWAYS_20210210%WP61%HOMO SAPIENS		35	0.45288026	1.2986219	0.10683761	0.3416263	1.0	1104	tags=26%, list=9%, signal=28%	
APOPTOSIS%REACTOME%R-HSA-109581.3	APOPTOSIS%REACTOME%R-HSA-109581.3		136	0.3711641	1.2983949	0.031746034	0.34164497	1.0	1411	tags=22%, list=11%, signal=25%	
SPINAL CORD DEVELOPMENT%GOBP%GO:0021510	SPINAL CORD DEVELOPMENT%GOBP%GO:0021510		20	0.52491283	1.2981215	0.15686275	0.3416893	1.0	270	tags=10%, list=2%, signal=10%	
STEM CELL DEVELOPMENT%GOBP%GO:0048864	STEM CELL DEVELOPMENT%GOBP%GO:0048864		35	0.4551149	1.2970386	0.109433964	0.34323454	1.0	1137	tags=34%, list=9%, signal=38%	
INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103	INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103		20	0.52805585	1.2959039	0.15923567	0.3449505	1.0	467	tags=25%, list=4%, signal=26%	
NEGATIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION%GOBP%GO:1904950	NEGATIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION%GOBP%GO:1904950		61	0.4186922	1.294278	0.060913704	0.34737083	1.0	769	tags=15%, list=6%, signal=16%	
KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216	KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216		35	0.47338378	1.2942016	0.13671875	0.3470722	1.0	1834	tags=40%, list=14%, signal=47%	
COLUMNAR/CUBOIDAL EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0002065	COLUMNAR/CUBOIDAL EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0002065		20	0.5089769	1.2941973	0.12413793	0.34663862	1.0	533	tags=30%, list=4%, signal=31%	
